total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
18181.81818,3,7.689,617.46,0,1,0,10,0,2,540,4,31,2,17.87272727,0,627.2727273,784.0909091,11,1,0.0,20292.69231,59.01538462,1,0,4,4,7.0,0.0,2.0,14.0,8.0,3,2246,224.6
4363.636364,3,10.296,131.79,1,3,9,1,1,0,540,0,324,10,21.55,0,685.0,742.0833333,9,0,0.0,18955.38462,70.21538462,0,0,9,0,6.0,0.0,2.0,8.0,3.0,3,1416,0.0
6272.727273,3,27.819,229.51,4,3,0,2,2,1,558,0,104,23,6.226363636,0,600.0,750.0,7,1,0.0,3073.0,62.7,1,0,1,0,5.0,0.0,4.0,6.0,5.0,0,0,0.0
3500.0,3,15.939,120.46,2,2,10,10,1,1,537,0,113,22,15.18545455,0,700.0,816.6666667,11,1,0.0,1549.615385,36.3,1,0,12,0,4.0,0.0,9.0,8.0,8.0,2,528,105.6
20681.81818,5,21.109,455.8,4,2,2,1,1,1,544,0,195,38,21.54545455,1,580.9090909,629.3181818,4,0,0.0,3736.0,29.18461538,1,0,3,0,2.0,0.0,3.0,15.0,11.0,0,0,0.0
15000.0,3,6.49,459.67,0,1,2,10,0,0,540,4,690,2,5.94,0,640.9090909,747.7272727,10,0,0.0,10444.61538,40.33846154,0,0,4,4,5.0,0.0,9.0,20.0,12.0,0,0,0.0
15636.36364,3,20.735,629.18,3,3,4,5,1,2,522,4,17,13,12.12545455,0,736.3636364,797.7272727,7,0,0.0,16232.30769,88.24615385,1,0,1,77,4.0,0.0,13.0,5.0,3.0,0,0,0.0
11818.18182,5,10.341,219.88,1,1,3,8,2,0,565,0,276,20,20.01,0,654.5454545,818.1818182,19,0,0.0,7984.307692,12.46153846,0,0,12,0,11.0,0.0,3.0,26.0,15.0,0,0,0.0
16363.63636,5,15.22,430.31,2,3,10,10,0,2,523,0,32,21,18.75272727,0,564.5454545,705.6818182,7,0,0.0,17892.0,95.2,1,0,1,38,4.0,0.0,6.0,12.0,10.0,5,2681,0.0
32727.27273,3,6.831,934.43,0,3,6,8,0,2,560,4,166,8,15.70909091,0,845.4545455,915.9090909,17,0,0.0,34547.69231,35.88461538,0,0,4,4,4.0,0.0,24.0,21.0,16.0,0,0,0.0
16363.63636,3,20.889,733.02,3,0,0,0,1,2,568,0,136,8,21.09818182,0,556.3636364,695.4545455,15,0,0.0,8934.461538,47.7,1,0,9,0,5.0,0.0,10.0,15.0,7.0,3,4520,904.0
909.0909091,3,15.928,34.42,2,3,11,10,0,2,551,5,615,15,20.47272727,0,665.0,775.8333333,8,0,0.0,17607.69231,76.3,1,0,5,6,2.0,0.0,9.0,8.0,2.0,1,291,87.3
12000.0,3,12.089,360.08,1,3,3,2,1,0,529,4,70,32,20.48727273,2,622.7272727,726.5151515,18,0,0.0,34865.76923,51.04615385,0,0,12,4,6.0,0.0,11.0,23.0,12.0,3,5120,512.0
36363.63636,3,9.229,1260.67,1,3,9,3,0,2,556,4,49,12,20.09,0,585.0,731.25,18,0,0.0,144945.0,46.24615385,0,0,10,4,9.0,0.0,1.0,26.0,12.0,3,1697,169.7
12272.72727,5,17.991,397.33,3,3,0,5,0,1,561,0,454,41,24.16,0,670.0,837.5,15,1,1.0,12196.15385,63.69230769,1,0,4,0,5.0,0.0,25.0,9.0,6.0,3,1107,221.4
8181.818182,3,12.141,339.31,2,2,5,10,2,1,504,4,80,21,20.59,0,627.2727273,784.0909091,8,0,0.0,11785.0,79.38461538,1,0,11,33764,4.0,0.0,4.0,9.0,5.0,0,0,0.0
17727.27273,5,23.99,431.44,5,3,0,7,1,2,538,10,97,12,35.61,3,660.0,770.0,16,0,0.0,2616.923077,23.81538462,0,0,12,11,3.0,0.0,31.0,7.0,2.0,0,0,0.0
13990.90909,5,7.101,259.38,0,3,0,10,0,1,547,4,810,24,21.53636364,0,572.7272727,620.4545455,11,0,0.0,10711.38462,35.42307692,0,0,12,4,5.0,0.0,13.0,20.0,11.0,1,4254,1276.2
10425.0,3,14.841,369.04,3,3,11,5,1,2,540,0,25,13,0.0,1,725.4545455,846.3636364,3,0,0.0,0.0,0.0,1,0,3,0,0.0,0.0,8.0,3.0,3.0,2,2451,490.2
12795.45455,5,13.365,333.74,2,1,3,10,0,2,551,0,456,21,28.65818182,0,780.0,910.0,7,0,0.0,14616.92308,36.07692308,0,0,9,0,6.0,0.0,2.0,7.0,5.0,0,0,0.0
24000.0,5,7.551,450.2,0,3,0,10,1,2,534,0,132,12,11.13545455,0,605.4545455,655.9090909,8,0,0.0,19949.53846,42.9,0,0,9,0,2.0,0.0,10.0,10.0,8.0,1,8671,867.1
22727.27273,3,11.151,835.03,2,2,9,4,0,1,541,0,121,14,7.08,0,636.3636364,689.3939394,6,0,0.0,7261.153846,29.76923077,1,0,11,0,3.0,0.0,11.0,14.0,8.0,1,3302,990.6
13090.90909,3,11.99,531.36,1,3,9,1,0,1,527,0,134,8,12.03545455,0,670.0,837.5,14,1,1.0,3522.461538,26.81538462,1,0,3,38,5.0,0.0,15.0,21.0,16.0,3,3040,304.0
21818.18182,3,8.019,744.24,0,3,0,0,1,2,495,4,177,26,13.63090909,0,630.0,735.0,5,0,0.0,9633.461538,36.0,1,0,11,95,4.0,0.0,4.0,9.0,5.0,3,6983,2094.9
4970.454545,3,12.897,208.61,2,0,0,0,0,1,513,4,507,19,6.62,0,769.0909091,833.1818182,4,0,0.0,12129.38462,90.1,0,0,12,52549,2.0,0.0,3.0,5.0,3.0,0,1807,0.0
6545.454545,3,15.488,273.74,2,3,1,6,1,0,574,0,38,21,9.073636364,0,544.0909091,634.7727273,8,0,0.0,7977.0,77.30769231,0,0,12,0,6.0,0.0,3.0,9.0,5.0,3,1204,361.2
9350.0,3,14.289,315.0,2,3,0,9,1,0,532,0,400,17,11.14545455,0,736.3636364,797.7272727,8,1,1.0,7892.307692,21.23076923,1,0,8,0,8.0,0.0,14.0,19.0,11.0,3,3494,0.0
28477.27273,3,19.866,1133.42,3,2,4,10,1,1,573,0,536,23,6.469090909,5,544.0909091,589.4318182,6,0,0.0,8066.0,35.81538462,0,0,4,0,4.0,0.0,15.0,7.0,4.0,0,1148,229.6
31200.0,5,12.089,573.87,1,0,8,10,0,1,548,0,480,8,20.85818182,3,618.1818182,772.7272727,9,0,0.0,26586.92308,73.66153846,1,0,6,0,3.0,0.0,2.0,35.0,12.0,0,0,0.0
31818.18182,3,12.584,1153.17,1,3,9,2,0,2,565,4,161,14,27.45,0,690.0,805.0,20,0,0.0,59120.92308,65.16923077,0,0,2,4,9.0,0.0,16.0,21.0,10.0,3,15623,3124.6
35000.0,3,16.55,1240.03,3,3,9,0,1,2,547,0,9,7,23.74363636,0,715.0,893.75,9,0,0.0,69121.0,114.2307692,0,0,10,0,5.0,0.0,21.0,12.0,9.0,0,0,0.0
9818.181818,3,10.377,296.92,1,0,3,3,1,1,543,5,286,16,17.32909091,0,600.0,650.0,10,1,0.0,6477.692308,45.92307692,0,0,8,6,7.0,0.0,6.0,14.0,4.0,0,0,0.0
13090.90909,3,8.998,377.04,1,3,11,1,1,1,549,4,260,21,17.50909091,0,680.0,850.0,4,2,2.0,10733.53846,75.0,1,0,3,4,3.0,0.0,4.0,7.0,5.0,0,0,0.0
10909.09091,3,13.779,348.18,2,1,4,9,1,1,517,0,157,8,24.12,0,675.0,731.25,9,0,0.0,15534.23077,100.2692308,1,0,12,76,7.0,0.0,6.0,17.0,7.0,0,539,0.0
9090.909091,3,5.852,301.15,0,0,3,4,1,0,552,4,51,13,12.46909091,1,560.4545455,607.1590909,7,0,0.0,15362.0,52.15384615,0,0,11,4,5.0,0.0,2.0,13.0,8.0,0,1780,356.0
26181.81818,3,8.69,750.97,0,0,10,10,0,2,527,4,104,23,12.69818182,0,705.0,763.75,10,0,0.0,36270.0,49.56923077,1,0,1,4,5.0,0.0,4.0,15.0,11.0,0,3964,792.8
6545.454545,3,12.001,196.18,1,1,4,10,0,1,576,5,548,36,3.57,0,774.5454545,903.6363636,6,0,0.0,4314.461538,80.53846154,0,0,1,6,2.0,0.0,4.0,11.0,9.0,1,2179,217.9
19636.36364,3,10.16,582.17,1,3,9,10,2,2,521,0,356,32,21.78818182,0,695.0,810.8333333,12,0,0.0,13289.53846,66.01538462,1,0,4,70,6.0,0.0,4.0,30.0,16.0,3,635,63.5
5727.272727,3,10.36,227.06,1,1,4,10,1,2,490,3,167,8,13.94,3,627.2727273,784.0909091,5,0,0.0,1259.076923,58.8,1,0,5,11444,4.0,0.0,4.0,9.0,5.0,3,2462,246.2
8836.363636,3,12.582,369.02,2,0,8,3,0,0,529,5,353,30,23.02363636,0,675.0,731.25,15,0,0.0,31598.76923,83.78461538,1,0,2,6,6.0,0.0,20.0,7.0,5.0,0,0,0.0
8727.272727,3,13.519,266.83,2,0,2,10,1,2,542,5,159,21,0.990909091,1,618.1818182,772.7272727,4,0,0.0,1228.0,14.32307692,1,0,8,6,2.0,0.0,1.0,12.0,5.0,0,0,0.0
3500.0,3,17.589,123.04,2,3,4,3,1,1,566,0,141,13,12.53636364,0,601.3636364,701.5909091,13,0,0.0,5147.076923,19.10769231,0,0,7,0,9.0,0.0,1.0,14.0,5.0,3,369,73.8
8181.818182,3,8.129,310.56,0,3,0,4,0,2,554,0,461,18,20.23636364,0,585.0,731.25,8,0,0.0,14148.0,59.63076923,0,1,3,0,4.0,0.0,2.0,7.0,3.0,0,0,0.0
21818.18182,3,10.99,654.68,1,2,2,2,1,1,549,0,21,13,12.73636364,0,796.3636364,995.4545455,10,0,0.0,6441.076923,19.7,0,0,6,0,4.0,0.0,4.0,8.0,6.0,3,2770,831.0
16963.63636,3,13.99,531.39,2,3,6,10,0,2,542,0,92,18,13.82727273,0,769.0909091,961.3636364,8,0,0.0,8770.0,46.52307692,1,0,4,0,4.0,0.0,4.0,6.0,2.0,1,1934,0.0
10909.09091,3,8.253,382.55,1,2,11,10,0,1,532,0,604,9,14.57272727,0,622.7272727,674.6212121,12,0,0.0,10262.0,78.8,0,0,12,0,9.0,0.0,10.0,22.0,15.0,0,3686,1105.8
20000.0,3,8.18,628.39,1,3,5,3,0,0,550,4,682,2,27.79363636,0,585.0,731.25,22,0,0.0,52412.30769,68.8,0,0,11,4,14.0,0.0,7.0,30.0,6.0,2,4642,0.0
12763.63636,3,7.282,331.6,0,1,11,0,1,0,526,4,468,0,7.763636364,0,685.0,742.0833333,10,0,0.0,9450.0,78.46153846,1,0,9,78,3.0,0.0,13.0,5.0,4.0,0,358,107.4
10000.0,3,11.858,326.35,1,3,9,10,1,0,552,4,173,32,21.26181818,0,600.0,750.0,12,0,0.0,42725.76923,102.5230769,0,0,12,4,12.0,0.0,2.0,17.0,15.0,1,4274,0.0
8181.818182,3,10.99,327.34,1,2,0,10,2,2,549,0,495,14,24.71818182,1,725.4545455,906.8181818,13,0,0.0,8256.0,40.92307692,0,0,11,0,8.0,0.0,8.0,12.0,5.0,0,0,0.0
4727.272727,3,6.291,123.5,0,3,8,10,1,0,540,4,74,30,17.83636364,1,613.6363636,715.9090909,16,0,0.0,4196.0,13.35384615,0,0,12,4,8.0,0.0,12.0,32.0,13.0,3,1846,184.6
19636.36364,3,5.841,735.47,0,5,11,10,0,0,554,0,410,8,22.37727273,0,663.6363636,774.2424242,27,0,0.0,21915.38462,48.13846154,0,0,2,0,8.0,0.0,19.0,21.0,6.0,2,8869,0.0
13636.36364,5,20.064,382.87,3,3,9,10,0,2,537,0,33,22,12.55909091,0,609.0909091,710.6060606,20,1,1.0,19055.76923,44.4,0,0,10,0,6.0,0.0,8.0,23.0,6.0,0,0,0.0
19500.0,5,13.869,514.93,3,3,12,10,0,0,550,2,91,7,18.43636364,1,544.0909091,634.7727273,10,2,0.0,3877.0,17.53846154,0,0,4,5,6.0,0.0,1.0,9.0,5.0,0,0,0.0
30081.81818,5,21.472,723.23,4,0,12,8,1,1,535,0,19,14,32.32,0,631.8181818,737.1212121,19,0,0.0,24206.76923,61.27692308,0,0,6,0,12.0,0.0,7.0,26.0,12.0,0,3258,0.0
16363.63636,3,8.244,478.12,1,3,10,0,0,1,557,4,147,26,20.68,0,752.7272727,940.9090909,12,0,0.0,18106.15385,65.15384615,0,0,10,4,7.0,0.0,4.0,14.0,5.0,3,6553,1310.6
16363.63636,3,10.701,497.46,1,1,2,10,0,1,469,4,705,19,6.163636364,0,613.6363636,767.0454545,10,0,0.0,25905.38462,50.03076923,1,0,3,19702,4.0,0.0,4.0,9.0,5.0,3,2948,884.4
3704.545455,3,21.109,149.77,4,3,0,10,0,1,546,0,148,11,32.04,0,660.0,770.0,9,1,0.0,3668.0,71.0,0,0,3,0,5.0,0.0,6.0,6.0,2.0,0,0,0.0
9818.181818,3,11.691,404.27,2,3,1,9,1,2,554,8,93,8,39.91,1,548.1818182,593.8636364,8,0,0.0,15159.69231,78.92307692,0,0,10,9,4.0,0.0,6.0,11.0,7.0,0,0,0.0
21818.18182,5,21.483,629.6,3,0,4,3,0,0,554,0,528,22,18.35181818,0,725.4545455,785.9090909,14,1,1.0,9448.0,61.38461538,0,0,8,0,4.0,0.0,22.0,17.0,9.0,3,11173,3351.9
22779.54545,5,16.99,478.93,3,1,4,4,0,1,550,0,190,17,20.55272727,0,548.1818182,685.2272727,7,2,1.0,9627.0,86.30769231,0,0,2,0,4.0,0.0,3.0,4.0,3.0,2,1395,418.5
30000.0,5,14.418,729.87,2,3,12,0,1,1,568,0,235,8,15.93,0,627.2727273,731.8181818,14,0,0.0,21724.0,60.18461538,0,0,10,0,9.0,0.0,17.0,16.0,5.0,0,0,0.0
17727.27273,3,9.702,489.52,1,1,9,6,1,1,552,8,66,14,16.87,0,585.0,633.75,8,0,0.0,10426.15385,46.9,1,0,3,9,3.0,0.0,2.0,11.0,8.0,0,0,0.0
1090.909091,3,7.416,31.45,1,0,3,1,1,1,563,10,27,12,2.46,0,548.1818182,593.8636364,5,0,0.0,419.0769231,5.9,1,0,8,11,1.0,0.0,24.0,12.0,8.0,3,124,24.8
7272.727273,3,7.11,250.33,0,3,12,9,0,0,532,0,42,26,13.27,0,769.0909091,961.3636364,18,0,0.0,5687.0,22.15384615,0,0,1,0,2.0,0.0,21.0,17.0,12.0,1,2951,0.0
13636.36364,3,5.427,456.54,0,1,0,10,2,0,537,4,4,3,16.46,0,589.0909091,687.2727273,7,0,0.0,27291.92308,90.34615385,0,0,11,4,4.0,0.0,3.0,9.0,7.0,0,0,0.0
12000.0,5,18.891,324.58,4,0,0,3,0,0,550,2,519,9,12.1,0,600.0,700.0,10,3,3.0,10723.0,39.87692308,1,0,2,5,6.0,0.0,5.0,7.0,4.0,0,0,0.0
20454.54545,5,12.49,562.33,1,1,0,3,0,1,536,0,145,8,23.54181818,0,790.9090909,856.8181818,13,0,0.0,7794.230769,72.69230769,1,0,8,0,2.0,0.0,12.0,9.0,4.0,2,10177,3053.1
2000.0,3,12.591,75.19,2,4,4,1,2,1,562,2,396,7,10.46363636,0,741.8181818,927.2727273,12,0,0.0,144.2307692,1.0,1,0,12,5,2.0,0.0,1.0,22.0,9.0,0,669,200.7
8181.818182,3,11.53,329.91,1,1,4,10,1,1,543,5,54,28,13.33636364,0,540.0,585.0,6,0,0.0,24996.92308,80.8,0,0,5,6,4.0,0.0,3.0,11.0,4.0,3,489,146.7
26181.81818,5,15.378,558.19,2,1,11,10,2,1,537,0,66,14,26.53363636,0,774.5454545,903.6363636,14,0,0.0,29888.0,71.07692308,0,0,3,0,8.0,0.0,8.0,28.0,13.0,1,9654,0.0
2727.272727,3,21.7,114.11,4,3,10,10,0,2,525,5,116,14,26.61818182,0,618.1818182,772.7272727,14,0,0.0,11039.53846,56.0,1,0,3,5006,6.0,0.0,20.0,9.0,3.0,3,996,298.8
13636.36364,5,11.691,341.22,2,3,4,2,0,0,554,4,901,49,19.03636364,0,741.8181818,927.2727273,12,0,0.0,5279.076923,57.96923077,0,1,11,4,5.0,0.0,8.0,8.0,5.0,0,0,0.0
13177.27273,3,14.049,389.86,3,3,9,10,1,1,534,0,176,3,22.16363636,0,720.0,840.0,11,2,1.0,6723.692308,57.50769231,1,0,11,0,7.0,0.0,26.0,9.0,4.0,0,0,0.0
21818.18182,5,17.171,482.23,3,3,2,10,2,1,547,4,234,42,30.06,0,618.1818182,772.7272727,11,0,0.0,41083.84615,80.55384615,0,0,7,4,6.0,0.0,14.0,11.0,4.0,0,0,0.0
32727.27273,3,7.337,921.8,0,3,2,10,0,1,583,0,48,10,7.39,0,780.0,845.0,15,1,1.0,16174.0,24.80769231,1,0,8,0,4.0,0.0,4.0,22.0,15.0,0,3186,955.8
29781.81818,3,17.589,959.66,3,2,7,0,1,2,539,4,400,17,37.04727273,0,665.0,775.8333333,14,0,0.0,22352.30769,73.2,1,0,12,4,4.0,0.0,21.0,11.0,9.0,3,12605,2521.0
27272.72727,3,13.959,1006.35,2,1,4,10,1,2,549,0,459,8,20.35636364,0,609.0909091,761.3636364,14,0,0.0,28765.0,73.73076923,0,0,7,0,8.0,0.0,9.0,12.0,7.0,2,10027,2005.4
5890.909091,3,13.519,240.15,2,3,10,4,1,1,545,0,226,21,39.15,0,695.0,868.75,11,0,0.0,18842.30769,56.21538462,1,0,4,0,5.0,0.0,31.0,9.0,6.0,3,293,87.9
18000.0,3,12.591,751.81,2,0,0,1,0,0,567,4,19,14,18.63,0,650.0,758.3333333,16,0,0.0,33059.07692,80.33846154,0,0,1,4,13.0,0.0,7.0,17.0,8.0,0,0,0.0
8200.0,3,16.489,284.22,2,0,9,0,1,0,541,3,225,18,14.35,0,568.6363636,710.7954545,5,0,0.0,6885.230769,40.98461538,0,0,6,3,3.0,0.0,5.0,15.0,9.0,0,0,0.0
6000.0,3,10.503,198.35,1,1,5,3,0,2,538,2,80,21,24.68727273,0,720.0,780.0,16,0,0.0,20163.46154,83.7,1,0,7,5,8.0,0.0,22.0,15.0,10.0,3,1117,223.4
15163.63636,3,8.998,436.74,1,1,0,10,2,0,547,0,425,44,18.33636364,0,572.7272727,620.4545455,7,0,0.0,15981.92308,63.6,0,0,2,0,5.0,0.0,5.0,10.0,4.0,2,6059,1817.7
4545.454545,3,12.879,171.65,2,3,10,2,1,1,539,0,468,0,11.54181818,0,552.2727273,690.3409091,15,0,0.0,1421.538462,71.07692308,0,0,9,0,3.0,0.0,25.0,4.0,1.0,0,0,0.0
9454.545455,3,14.31,274.63,2,3,2,10,0,2,540,4,324,10,20.88,0,600.0,700.0,30,0,0.0,22602.0,75.57692308,1,0,10,4,12.0,0.0,18.0,28.0,7.0,0,0,0.0
5250.0,3,25.773,224.85,5,0,6,10,0,1,535,5,408,14,23.96727273,0,576.8181818,624.8863636,8,0,0.0,840.0,38.2,1,0,10,6,1.0,0.0,14.0,5.0,4.0,0,0,0.0
16363.63636,3,7.337,460.9,0,1,8,10,1,1,582,0,186,9,15.29181818,0,735.0,918.75,29,1,1.0,12229.61538,12.70769231,0,0,9,0,16.0,0.0,5.0,65.0,18.0,1,2293,687.9
10000.0,3,14.049,349.65,3,2,8,10,0,0,537,0,170,23,8.64,1,665.0,720.4166667,13,0,0.0,12373.84615,62.21538462,0,0,1,0,11.0,0.0,4.0,28.0,16.0,2,1096,109.6
18081.81818,5,13.519,342.59,2,3,13,4,0,1,543,0,185,3,20.12727273,0,690.0,862.5,18,0,0.0,18314.0,46.38461538,0,0,10,0,6.0,0.0,23.0,18.0,6.0,4,4203,840.6
2000.0,3,13.849,67.0,2,1,12,10,0,1,551,5,265,7,5.627272727,0,720.0,780.0,5,0,0.0,33722.76923,100.3846154,0,0,12,6,3.0,0.0,12.0,13.0,6.0,0,0,0.0
10454.54545,3,15.906,395.62,2,1,6,2,2,1,555,0,250,37,22.86,0,675.0,843.75,6,0,0.0,8240.307692,83.56923077,1,0,12,2,3.0,0.0,5.0,3.0,1.0,0,0,0.0
43636.36364,3,9.44,1280.2,1,3,3,5,1,2,571,0,186,9,8.936363636,0,560.4545455,700.5681818,7,1,0.0,12381.38462,62.03076923,0,1,11,0,3.0,0.0,5.0,20.0,10.0,0,18413,5523.9
4545.454545,3,9.17,159.4,1,1,7,10,0,2,545,4,122,9,16.16,0,720.0,840.0,8,1,1.0,5601.923077,35.81538462,1,0,2,4,3.0,0.0,13.0,15.0,8.0,0,0,0.0
12272.72727,3,13.33,507.8,2,3,10,5,1,1,543,0,519,9,8.533636364,0,560.4545455,700.5681818,10,0,0.0,10016.0,47.2,1,0,7,0,6.0,0.0,2.0,20.0,13.0,3,6788,678.8
23325.0,3,15.499,798.22,1,1,0,10,2,2,520,0,99,8,6.963636364,5,660.0,825.0,6,0,0.0,7804.461538,63.69230769,1,0,4,0,6.0,0.0,1.0,17.0,12.0,0,0,0.0
9818.181818,3,8.239,280.7,0,3,0,2,0,1,498,0,122,9,11.85818182,0,801.8181818,868.6363636,16,0,0.0,22334.76923,44.4,1,0,7,999,4.0,0.0,4.0,9.0,5.0,1,4439,887.8
31818.18182,5,10.47,751.77,1,3,12,8,0,1,585,4,4,3,19.03,1,668.1818182,779.5454545,24,0,0.0,16331.07692,9.784615385,0,0,2,4,5.0,0.0,7.0,34.0,27.0,1,485,145.5
19636.36364,3,11.814,587.09,1,3,13,2,2,1,507,0,124,13,14.93454545,0,654.5454545,818.1818182,8,0,0.0,18466.0,82.96153846,1,0,11,59728,4.0,0.0,4.0,9.0,5.0,3,8435,0.0
13090.90909,3,9.75,385.8,1,3,4,1,1,1,553,0,3,0,32.82545455,0,544.0909091,634.7727273,12,0,0.0,13300.0,69.24615385,0,0,10,0,7.0,0.0,13.0,35.0,21.0,0,0,0.0
11454.54545,3,13.35,474.08,2,3,2,2,0,0,537,0,651,39,26.21818182,0,618.1818182,669.6969697,19,1,0.0,4055.769231,17.23076923,0,0,12,0,5.0,0.0,16.0,24.0,7.0,0,4186,1255.8
21272.72727,3,7.348,553.16,0,0,4,10,0,0,543,2,236,7,10.78909091,0,705.0,881.25,12,0,0.0,26460.0,34.15384615,0,0,6,5,8.0,0.0,8.0,15.0,11.0,0,7600,1520.0
17018.18182,3,5.616,439.65,0,1,2,2,0,0,545,0,277,8,25.0,0,690.9090909,863.6363636,9,0,0.0,19420.15385,28.96923077,0,0,7,0,7.0,0.0,3.0,14.0,8.0,1,5573,0.0
13636.36364,3,13.99,512.6,2,1,0,9,2,1,543,0,495,14,22.90909091,0,736.3636364,797.7272727,18,0,0.0,4099.615385,11.30769231,0,0,11,0,4.0,0.0,14.0,17.0,8.0,3,3127,0.0
8509.090909,3,10.377,237.53,1,5,5,9,1,0,546,5,32,21,10.71818182,2,613.6363636,664.7727273,6,0,0.0,5621.538462,46.03846154,0,0,3,6,3.0,0.0,4.0,6.0,1.0,0,0,0.0
30000.0,5,22.041,871.6,4,1,10,9,0,2,560,0,109,21,26.14,1,631.8181818,737.1212121,12,0,0.0,25907.0,64.8,1,0,9,0,7.0,0.0,6.0,10.0,6.0,0,11691,0.0
9490.909091,3,17.57,416.87,3,1,6,8,1,0,543,5,251,8,26.81454545,0,660.0,825.0,10,0,0.0,7396.615385,46.15384615,1,0,5,6,9.0,0.0,2.0,11.0,3.0,0,3617,361.7
2727.272727,3,12.85,100.87,1,3,2,0,1,2,528,4,162,2,22.81090909,3,600.0,750.0,7,0,0.0,1065.076923,51.92307692,1,0,9,4,2.0,0.0,8.0,5.0,5.0,0,0,0.0
13090.90909,3,14.09,410.66,1,3,13,1,1,0,520,0,62,13,20.46363636,0,540.0,675.0,17,1,1.0,14133.0,60.57692308,0,0,5,0,13.0,0.0,3.0,14.0,11.0,0,0,0.0
16000.0,3,10.49,519.97,1,3,12,3,1,2,557,0,404,22,21.04363636,0,665.0,775.8333333,8,0,0.0,8324.0,57.0,1,0,3,0,5.0,0.0,4.0,8.0,5.0,0,0,0.0
30109.09091,3,5.32,831.17,0,3,4,10,0,0,548,0,33,22,20.96181818,0,609.5454545,761.9318182,16,0,0.0,26150.0,31.84615385,0,0,10,0,4.0,0.0,13.0,23.0,16.0,3,1330,399.0
17681.81818,5,15.77,470.62,3,3,0,1,0,1,552,0,480,8,23.01818182,0,665.0,775.8333333,9,0,0.0,8505.0,52.98461538,0,0,3,0,5.0,0.0,2.0,8.0,3.0,3,1298,0.0
10909.09091,5,10.989,212.43,1,4,10,10,1,0,547,0,138,0,19.95272727,0,780.0,845.0,14,1,0.0,9550.153846,28.0,0,0,7,0,6.0,0.0,3.0,20.0,7.0,0,0,0.0
6293.181818,3,17.145,195.33,3,4,8,7,1,0,515,5,266,31,14.76818182,1,544.0909091,589.4318182,8,0,0.0,7513.692308,61.2,1,0,2,6,6.0,0.0,7.0,16.0,6.0,0,1798,539.4
17727.27273,3,7.99,469.98,0,3,8,1,1,1,559,0,436,8,20.46545455,0,677.2727273,790.1515152,17,0,0.0,10570.0,26.76923077,0,0,7,0,4.0,0.0,9.0,13.0,10.0,0,2231,0.0
9454.545455,3,8.991,258.1,1,3,11,1,1,1,550,4,31,2,4.59,0,736.3636364,859.0909091,13,1,1.0,6456.923077,32.07692308,0,0,12,4,6.0,0.0,1.0,34.0,15.0,0,0,0.0
25000.0,3,8.541,800.71,1,2,6,10,2,1,561,0,41,25,11.88,1,544.0909091,589.4318182,6,0,0.0,1772.307692,61.27692308,0,1,9,0,3.0,0.0,4.0,7.0,4.0,2,6594,1978.2
21818.18182,3,17.99,867.54,3,3,0,2,0,1,563,0,614,3,14.96,0,540.0,675.0,9,0,0.0,9102.153846,77.26153846,1,0,1,0,4.0,0.0,15.0,5.0,4.0,3,2704,0.0
7445.454545,3,13.58,214.04,2,1,2,0,1,1,580,4,498,32,18.13909091,0,613.6363636,664.7727273,8,0,0.0,4704.230769,51.04615385,0,0,12,4,2.0,0.0,12.0,11.0,4.0,3,1416,141.6
7272.727273,3,24.85,317.45,4,3,0,7,2,1,572,0,220,20,35.38,0,622.7272727,778.4090909,11,0,0.0,9768.769231,63.0,0,0,1,0,5.0,0.0,22.0,8.0,7.0,0,1248,124.8
12000.0,5,27.335,351.17,4,3,10,0,1,2,572,0,261,8,7.481818182,0,690.0,747.5,8,0,0.0,8532.923077,55.89230769,0,0,8,0,2.0,0.0,16.0,3.0,2.0,1,2610,783.0
26181.81818,5,12.303,554.35,2,0,3,3,0,1,551,2,203,30,4.933636364,0,540.0,675.0,7,0,0.0,1452.0,12.0,0,0,7,5,3.0,0.0,3.0,8.0,4.0,0,0,0.0
10000.0,3,7.35,310.38,0,3,13,10,2,0,577,0,29,19,2.13,0,769.0909091,961.3636364,4,1,1.0,2236.615385,9.876923077,1,0,1,0,2.0,0.0,1.0,5.0,4.0,3,4905,981.0
20454.54545,5,19.646,632.94,3,3,11,8,0,1,543,0,74,30,23.27272727,1,690.0,862.5,13,0,0.0,24996.0,57.4,0,0,8,0,6.0,0.0,4.0,20.0,13.0,3,5067,506.7
29545.45455,3,8.998,785.49,1,0,6,10,0,2,543,0,400,17,34.59,0,685.0,742.0833333,27,0,0.0,110528.0769,84.92307692,0,0,9,0,15.0,0.0,9.0,32.0,25.0,0,0,0.0
4545.454545,3,11.466,167.85,2,4,3,5,2,2,563,1,539,42,20.55272727,0,700.0,758.3333333,24,1,1.0,17995.38462,59.12307692,0,0,1,1,4.0,0.0,38.0,7.0,3.0,2,1009,0.0
20000.0,3,12.584,658.95,1,2,4,10,0,0,564,4,456,21,14.20363636,0,752.7272727,878.1818182,13,0,0.0,17596.0,45.44615385,0,0,10,4,5.0,0.0,7.0,32.0,19.0,0,3389,338.9
